movieId,userId,rating,title,genres
117531,179,4.8833914,Watermark (2014),Documentary
184245,179,4.8833914,De platte jungle (1978),Documentary
84273,179,4.8833914,Zeitgeist: Moving Forward (2011),Documentary
26073,179,4.8833914,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War
7071,179,4.8833914,"Woman Under the Influence, A (1974)",Drama
134796,179,4.8833914,Bitter Lake (2015),Documentary
177593,182,4.939138,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama
89904,182,4.9025407,The Artist (2011),Comedy|Drama|Romance
6192,182,4.894809,Open Hearts (Elsker dig for evigt) (2002),Romance
158966,182,4.764604,Captain Fantastic (2016),Drama
7767,182,4.7529163,"Best of Youth, The (La meglio gioventù) (2003)",Drama
8477,182,4.741933,"Jetée, La (1962)",Romance|Sci-Fi
26810,182,4.734105,Bad Boy Bubby (1993),Drama
92475,182,4.6962214,All Watched Over by Machines of Loving Grace (2011),Documentary
5915,182,4.676704,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War
86781,182,4.669287,Incendies (2010),Drama|Mystery|War
3379,183,4.600426,On the Beach (1959),Drama
940,183,4.5426946,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance
1287,183,4.526838,Ben-Hur (1959),Action|Adventure|Drama
2150,183,4.5106435,"Gods Must Be Crazy, The (1980)",Adventure|Comedy
132333,183,4.5019355,Seve (2014),Documentary|Drama
5490,183,4.5019355,The Big Bus (1976),Action|Comedy
1250,183,4.4958444,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
457,183,4.4857707,"Fugitive, The (1993)",Thriller
4441,183,4.465264,Game of Death (1978),Action
110,183,4.4383535,Braveheart (1995),Action|Drama|War
177593,185,4.7720165,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama
1046,185,4.58411,Beautiful Thing (1996),Drama|Romance
1172,185,4.556269,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama
5915,185,4.546751,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War
3494,185,4.525662,True Grit (1969),Adventure|Drama|Western
132333,185,4.5034685,Seve (2014),Documentary|Drama
5490,185,4.5034685,The Big Bus (1976),Action|Comedy
318,185,4.451759,"Shawshank Redemption, The (1994)",Crime|Drama
6375,185,4.4351754,Gigantic (A Tale of Two Johns) (2002),Documentary
7121,185,4.4197965,Adam's Rib (1949),Comedy|Romance
33649,189,4.693676,Saving Face (2004),Comedy|Drama|Romance
3379,189,4.629978,On the Beach (1959),Drama
8477,189,4.580414,"Jetée, La (1962)",Romance|Sci-Fi
171495,189,4.5164733,Cosmos,(no genres listed)
177593,189,4.4920197,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama
6442,189,4.4634914,Belle époque (1992),Comedy|Romance
78836,189,4.3996425,Enter the Void (2009),Drama
7121,189,4.3703876,Adam's Rib (1949),Comedy|Romance
2131,189,4.366398,Autumn Sonata (Höstsonaten) (1978),Drama
93988,189,4.3612027,North & South (2004),Drama|Romance
33649,190,4.876655,Saving Face (2004),Comedy|Drama|Romance
3379,190,4.8097925,On the Beach (1959),Drama
8477,190,4.7730126,"Jetée, La (1962)",Romance|Sci-Fi
7096,190,4.755444,Rivers and Tides (2001),Documentary
171495,190,4.6460114,Cosmos,(no genres listed)
177593,190,4.6403494,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama
7767,190,4.620588,"Best of Youth, The (La meglio gioventù) (2003)",Drama
74282,190,4.575113,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance
93988,190,4.5656886,North & South (2004),Drama|Romance
3451,190,4.5591645,Guess Who's Coming to Dinner (1967),Drama
89904,191,5.723982,The Artist (2011),Comedy|Drama|Romance
158966,191,5.2551494,Captain Fantastic (2016),Drama
1594,191,5.1057453,In the Company of Men (1997),Comedy|Drama
7096,191,5.034969,Rivers and Tides (2001),Documentary
7982,191,5.0293174,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller
4298,191,5.012402,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller
7099,191,4.97767,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi
92475,191,4.9701715,All Watched Over by Machines of Loving Grace (2011),Documentary
213,191,4.9614344,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama
1299,191,4.940456,"Killing Fields, The (1984)",Drama|War
3086,192,5.279488,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical
67618,192,5.2326055,Strictly Sexual (2008),Comedy|Drama|Romance
3404,192,5.114263,Titanic (1953),Action|Drama
69069,192,4.9482803,Fired Up (2009),Comedy
33649,192,4.9147673,Saving Face (2004),Comedy|Drama|Romance
74946,192,4.89824,She's Out of My League (2010),Comedy
86,192,4.8542852,White Squall (1996),Action|Adventure|Drama
3200,192,4.8472657,"Last Detail, The (1973)",Comedy|Drama
150548,192,4.7637405,Sherlock: The Abominable Bride (2016),Action|Crime|Drama|Mystery|Thriller
7121,192,4.7405033,Adam's Rib (1949),Comedy|Romance
25825,193,5.072617,Fury (1936),Drama|Film-Noir
7982,193,4.868474,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller
26116,193,4.845509,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller
1952,193,4.806613,Midnight Cowboy (1969),Drama
7700,193,4.768423,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller
2318,193,4.7582674,Happiness (1998),Comedy|Drama
96004,193,4.753676,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),Action|Adventure|Animation
32582,193,4.695584,"Wild Parrots of Telegraph Hill, The (2003)",Documentary
7767,193,4.6642227,"Best of Youth, The (La meglio gioventù) (2003)",Drama
158966,193,4.662138,Captain Fantastic (2016),Drama
51931,197,4.9106364,Reign Over Me (2007),Drama
3379,197,4.8926387,On the Beach (1959),Drama
106100,197,4.875608,Dallas Buyers Club (2013),Drama
33649,197,4.856494,Saving Face (2004),Comedy|Drama|Romance
123,197,4.8414574,Chungking Express (Chung Hing sam lam) (1994),Drama|Mystery|Romance
171495,197,4.8228045,Cosmos,(no genres listed)
3347,197,4.764623,Never Cry Wolf (1983),Adventure|Drama
78836,197,4.7562323,Enter the Void (2009),Drama
1755,197,4.755177,Shooting Fish (1997),Comedy|Romance
6442,197,4.716668,Belle époque (1992),Comedy|Romance
3379,202,5.189019,On the Beach (1959),Drama
26171,202,4.825271,Play Time (a.k.a. Playtime) (1967),Comedy
171495,202,4.789587,Cosmos,(no genres listed)
96004,202,4.7741475,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),Action|Adventure|Animation
27156,202,4.7688046,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
3022,202,4.7297735,"General, The (1926)",Comedy|War
26133,202,4.7135596,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy
1178,202,4.7078123,Paths of Glory (1957),Drama|War
7748,202,4.696668,Pierrot le fou (1965),Crime|Drama
177593,202,4.671236,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama
86377,205,4.8439107,Louis C.K.: Shameless (2007),Comedy
7842,205,4.8292785,Dune (2000),Drama|Fantasy|Sci-Fi
69524,205,4.6943316,Raiders of the Lost Ark: The Adaptation (1989),Action|Adventure|Thriller
71462,205,4.6236653,"Cove, The (2009)",Documentary
53123,205,4.570626,Once (2006),Drama|Musical|Romance
86347,205,4.477007,Louis C.K.: Chewed Up (2008),Comedy
92535,205,4.429442,Louis C.K.: Live at the Beacon Theater (2011),Comedy
67618,205,4.40605,Strictly Sexual (2008),Comedy|Drama|Romance
86345,205,4.4036474,Louis C.K.: Hilarious (2010),Comedy
88448,205,4.4004855,Paper Birds (Pájaros de papel) (2010),Comedy|Drama
89904,206,5.3381777,The Artist (2011),Comedy|Drama|Romance
177593,206,5.218373,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama
527,206,5.102219,Schindler's List (1993),Drama|War
1262,206,5.0527744,"Great Escape, The (1963)",Action|Adventure|Drama|War
898,206,5.0387697,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
912,206,4.992963,Casablanca (1942),Drama|Romance
5915,206,4.9839864,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War
58,206,4.95122,"Postman, The (Postino, Il) (1994)",Comedy|Drama|Romance
720,206,4.940758,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
3451,206,4.924731,Guess Who's Coming to Dinner (1967),Drama
51931,207,4.890048,Reign Over Me (2007),Drama
32892,207,4.660871,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),Drama|War
306,207,4.639564,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama
6433,207,4.630294,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary
166534,207,4.6046066,Split (2017),Drama|Horror|Thriller
112804,207,4.555296,I Origins (2014),Drama|Sci-Fi
5303,207,4.4956346,Joe Versus the Volcano (1990),Comedy|Romance
3404,207,4.4596386,Titanic (1953),Action|Drama
1237,207,4.4360065,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
3153,207,4.3899193,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
3379,209,5.075358,On the Beach (1959),Drama
174053,209,5.0640354,Black Mirror: White Christmas (2014),Drama|Horror|Mystery|Sci-Fi|Thriller
8477,209,5.0141683,"Jetée, La (1962)",Romance|Sci-Fi
26326,209,5.0039034,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama
65642,209,5.003345,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller
27156,209,4.9444156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
4102,209,4.9373875,Eddie Murphy Raw (1987),Comedy|Documentary
80906,209,4.925999,Inside Job (2010),Documentary
31364,209,4.9238653,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller
55363,209,4.8772984,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western
67618,210,5.2896185,Strictly Sexual (2008),Comedy|Drama|Romance
3086,210,5.172529,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical
33649,210,5.0539517,Saving Face (2004),Comedy|Drama|Romance
7121,210,5.024539,Adam's Rib (1949),Comedy|Romance
7842,210,4.9908614,Dune (2000),Drama|Fantasy|Sci-Fi
146662,210,4.902381,Dragons: Gift of the Night Fury (2011),Adventure|Animation|Comedy
8132,210,4.86508,Gladiator (1992),Action|Drama
74282,210,4.839783,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance
65188,210,4.821967,Dear Zachary: A Letter to a Son About His Father (2008),Documentary
26528,210,4.776674,Anne of Green Gables (1985),Children|Drama
177593,211,4.6848383,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama
1172,211,4.6611423,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama
174053,211,4.6133986,Black Mirror: White Christmas (2014),Drama|Horror|Mystery|Sci-Fi|Thriller
5915,211,4.5965943,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War
318,211,4.5927615,"Shawshank Redemption, The (1994)",Crime|Drama
33649,211,4.59162,Saving Face (2004),Comedy|Drama|Romance
69524,211,4.554126,Raiders of the Lost Ark: The Adaptation (1989),Action|Adventure|Thriller
5490,211,4.5492573,The Big Bus (1976),Action|Comedy
132333,211,4.5492573,Seve (2014),Documentary|Drama
8477,211,4.52372,"Jetée, La (1962)",Romance|Sci-Fi
183897,212,4.4106545,Isle of Dogs (2018),Animation|Comedy
89904,212,4.384874,The Artist (2011),Comedy|Drama|Romance
177593,212,4.384797,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama
188751,212,4.3777137,Mamma Mia: Here We Go Again! (2018),Comedy|Romance
174909,212,4.3777137,Logan Lucky (2017),Comedy
171495,212,4.321836,Cosmos,(no genres listed)
8477,212,4.31799,"Jetée, La (1962)",Romance|Sci-Fi
6442,212,4.2753167,Belle époque (1992),Comedy|Romance
33649,212,4.2614775,Saving Face (2004),Comedy|Drama|Romance
2131,212,4.2494974,Autumn Sonata (Höstsonaten) (1978),Drama
1232,218,4.7180767,Stalker (1979),Drama|Mystery|Sci-Fi
3379,218,4.698612,On the Beach (1959),Drama
170355,218,4.6572967,Mulholland Dr. (1999),Drama|Mystery|Romance
1178,218,4.612443,Paths of Glory (1957),Drama|War
27156,218,4.5989437,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
68945,218,4.5797286,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),Action|Animation|Mystery|Sci-Fi
96004,218,4.5639386,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),Action|Adventure|Animation
215,218,4.4894433,Before Sunrise (1995),Drama|Romance
858,218,4.4332223,"Godfather, The (1972)",Crime|Drama
26326,218,4.412618,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama
3379,222,4.15586,On the Beach (1959),Drama
171495,222,4.060057,Cosmos,(no genres listed)
86377,222,4.033257,Louis C.K.: Shameless (2007),Comedy
80906,222,4.0164914,Inside Job (2010),Documentary
8477,222,4.013034,"Jetée, La (1962)",Romance|Sci-Fi
78836,222,3.9583585,Enter the Void (2009),Drama
720,222,3.9493427,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
92535,222,3.9487703,Louis C.K.: Live at the Beacon Theater (2011),Comedy
1755,222,3.9431324,Shooting Fish (1997),Comedy|Romance
7842,222,3.9429932,Dune (2000),Drama|Fantasy|Sci-Fi
67618,223,4.263782,Strictly Sexual (2008),Comedy|Drama|Romance
177593,223,4.157982,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama
7121,223,4.1514544,Adam's Rib (1949),Comedy|Romance
65188,223,4.1152987,Dear Zachary: A Letter to a Son About His Father (2008),Documentary
3451,223,4.104088,Guess Who's Coming to Dinner (1967),Drama
1046,223,4.0541286,Beautiful Thing (1996),Drama|Romance
1197,223,4.0509872,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
6442,223,4.042597,Belle époque (1992),Comedy|Romance
1172,223,4.0398545,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama
3022,223,4.0390987,"General, The (1926)",Comedy|War
720,224,5.515938,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
177593,224,5.479733,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama
8580,224,5.381325,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical
7078,224,5.314154,Jezebel (1938),Drama
1046,224,5.240922,Beautiful Thing (1996),Drama|Romance
51931,224,5.2168055,Reign Over Me (2007),Drama
82,224,5.204039,Antonia's Line (Antonia) (1995),Comedy|Drama
5915,224,5.1752796,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War
80139,224,5.1690226,Jackass 2.5 (2007),Comedy|Documentary
74282,224,5.1589146,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance
2327,225,4.7185197,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller
5466,225,4.6696734,My Wife is an Actress (Ma Femme est une Actrice) (2001),Comedy|Drama|Romance
110,225,4.6261907,Braveheart (1995),Action|Drama|War
171495,225,4.6231494,Cosmos,(no genres listed)
132333,225,4.618456,Seve (2014),Documentary|Drama
5490,225,4.618456,The Big Bus (1976),Action|Comedy
78836,225,4.589686,Enter the Void (2009),Drama
117531,225,4.5791736,Watermark (2014),Documentary
184245,225,4.5791736,De platte jungle (1978),Documentary
26073,225,4.5791736,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War
33649,227,5.0350904,Saving Face (2004),Comedy|Drama|Romance
171495,227,4.9970737,Cosmos,(no genres listed)
74226,227,4.9075904,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama
134796,227,4.9075904,Bitter Lake (2015),Documentary
138966,227,4.9075904,Nasu: Summer in Andalusia (2003),Animation
7071,227,4.9075904,"Woman Under the Influence, A (1974)",Drama
179135,227,4.9075904,Blue Planet II (2017),Documentary
26073,227,4.9075904,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War
84273,227,4.9075904,Zeitgeist: Moving Forward (2011),Documentary
117531,227,4.9075904,Watermark (2014),Documentary
67618,230,4.2229886,Strictly Sexual (2008),Comedy|Drama|Romance
86347,230,4.1822443,Louis C.K.: Chewed Up (2008),Comedy
6433,230,4.1752977,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary
55241,230,4.1540933,Mr. Woodcock (2007),Comedy
183897,230,4.0909257,Isle of Dogs (2018),Animation|Comedy
7439,230,4.0604186,"Punisher, The (2004)",Action|Crime|Thriller
7570,230,4.042891,Octopussy (1983),Action|Adventure|Thriller
72171,230,4.008758,Black Dynamite (2009),Action|Comedy
32892,230,3.9827223,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),Drama|War
147330,230,3.9675672,Sherlock Holmes and Dr. Watson: Acquaintance (1979),Crime
3379,231,4.779914,On the Beach (1959),Drama
33649,231,4.512694,Saving Face (2004),Comedy|Drama|Romance
3703,231,4.4725723,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller
68945,231,4.4542627,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),Action|Animation|Mystery|Sci-Fi
1200,231,4.398396,Aliens (1986),Action|Adventure|Horror|Sci-Fi
26865,231,4.381397,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama
171495,231,4.3487263,Cosmos,(no genres listed)
3200,231,4.3112545,"Last Detail, The (1973)",Comedy|Drama
27156,231,4.309821,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
96004,231,4.278029,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),Action|Adventure|Animation
171495,232,4.581853,Cosmos,(no genres listed)
3379,232,4.562521,On the Beach (1959),Drama
78836,232,4.45703,Enter the Void (2009),Drama
74226,232,4.4404254,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama
26073,232,4.4404254,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War
134796,232,4.4404254,Bitter Lake (2015),Documentary
7071,232,4.4404254,"Woman Under the Influence, A (1974)",Drama
84273,232,4.4404254,Zeitgeist: Moving Forward (2011),Documentary
179135,232,4.4404254,Blue Planet II (2017),Documentary
117531,232,4.4404254,Watermark (2014),Documentary
177593,233,4.3023453,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama
123,233,4.013218,Chungking Express (Chung Hing sam lam) (1994),Drama|Mystery|Romance
318,233,3.9382288,"Shawshank Redemption, The (1994)",Crime|Drama
5915,233,3.913605,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War
33649,233,3.9088264,Saving Face (2004),Comedy|Drama|Romance
6442,233,3.9085853,Belle époque (1992),Comedy|Romance
171495,233,3.9035244,Cosmos,(no genres listed)
78836,233,3.8943057,Enter the Void (2009),Drama
7767,233,3.882874,"Best of Youth, The (La meglio gioventù) (2003)",Drama
2131,233,3.8806918,Autumn Sonata (Höstsonaten) (1978),Drama
177593,235,4.607021,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama
720,235,4.6001153,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
527,235,4.582605,Schindler's List (1993),Drama|War
1262,235,4.5639734,"Great Escape, The (1963)",Action|Adventure|Drama|War
1066,235,4.549103,Shall We Dance (1937),Comedy|Musical|Romance
3379,235,4.487028,On the Beach (1959),Drama
3022,235,4.4859333,"General, The (1926)",Comedy|War
26171,235,4.482844,Play Time (a.k.a. Playtime) (1967),Comedy
5915,235,4.476109,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War
745,235,4.474587,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
3379,236,5.768196,On the Beach (1959),Drama
1223,236,5.722881,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi
5135,236,5.6250257,Monsoon Wedding (2001),Comedy|Romance
96004,236,5.5956693,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),Action|Adventure|Animation
103984,236,5.5288076,"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy|Drama
171495,236,5.4926853,Cosmos,(no genres listed)
1945,236,5.4386754,On the Waterfront (1954),Crime|Drama
951,236,5.4222293,His Girl Friday (1940),Comedy|Romance
6254,236,5.4128914,"Awful Truth, The (1937)",Comedy|Romance
955,236,5.403673,Bringing Up Baby (1938),Comedy|Romance
72171,243,5.7932253,Black Dynamite (2009),Action|Comedy
184245,243,5.6235127,De platte jungle (1978),Documentary
74226,243,5.6235127,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama
138966,243,5.6235127,Nasu: Summer in Andalusia (2003),Animation
26073,243,5.6235127,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War
179135,243,5.6235127,Blue Planet II (2017),Documentary
117531,243,5.6235127,Watermark (2014),Documentary
84273,243,5.6235127,Zeitgeist: Moving Forward (2011),Documentary
7071,243,5.6235127,"Woman Under the Influence, A (1974)",Drama
134796,243,5.6235127,Bitter Lake (2015),Documentary
33649,246,5.595887,Saving Face (2004),Comedy|Drama|Romance
92643,246,5.1918187,Monsieur Lazhar (2011),Children|Comedy|Drama
8477,246,5.172587,"Jetée, La (1962)",Romance|Sci-Fi
33090,246,5.1331387,Mutant Aliens (2001),Animation|Comedy|Sci-Fi
6818,246,5.1295323,Come and See (Idi i smotri) (1985),Drama|War
78836,246,5.128471,Enter the Void (2009),Drama
945,246,5.093332,Top Hat (1935),Comedy|Musical|Romance
171495,246,5.0822134,Cosmos,(no genres listed)
7121,246,5.05871,Adam's Rib (1949),Comedy|Romance
117531,246,5.055901,Watermark (2014),Documentary
2563,250,5.379598,Dangerous Beauty (1998),Drama
174053,250,5.360574,Black Mirror: White Christmas (2014),Drama|Horror|Mystery|Sci-Fi|Thriller
720,250,5.3546615,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
33649,250,5.324149,Saving Face (2004),Comedy|Drama|Romance
177593,250,5.302654,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama
51931,250,5.3026443,Reign Over Me (2007),Drama
3153,250,5.269557,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
3379,250,5.192397,On the Beach (1959),Drama
8580,250,5.1493793,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical
74282,250,5.139082,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance
3379,251,5.5197287,On the Beach (1959),Drama
177593,251,5.3730574,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama
171495,251,5.302925,Cosmos,(no genres listed)
5915,251,5.2400365,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War
8477,251,5.208543,"Jetée, La (1962)",Romance|Sci-Fi
27156,251,5.200192,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
132333,251,5.173369,Seve (2014),Documentary|Drama
5490,251,5.173369,The Big Bus (1976),Action|Comedy
33649,251,5.1536946,Saving Face (2004),Comedy|Drama|Romance
92475,251,5.153427,All Watched Over by Machines of Loving Grace (2011),Documentary
8477,253,5.1440606,"Jetée, La (1962)",Romance|Sci-Fi
26326,253,5.094285,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama
6818,253,5.082478,Come and See (Idi i smotri) (1985),Drama|War
177593,253,5.066338,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama
89904,253,5.0037155,The Artist (2011),Comedy|Drama|Romance
158966,253,4.9852705,Captain Fantastic (2016),Drama
7767,253,4.9789886,"Best of Youth, The (La meglio gioventù) (2003)",Drama
92475,253,4.9556684,All Watched Over by Machines of Loving Grace (2011),Documentary
26366,253,4.8976703,Harlan County U.S.A. (1976),Documentary
1411,253,4.8882413,Hamlet (1996),Crime|Drama|Romance
1194,255,4.5242095,Cheech and Chong's Up in Smoke (1978),Comedy
4821,255,4.4992085,Joy Ride (2001),Adventure|Thriller
2772,255,4.479314,Detroit Rock City (1999),Comedy
26865,255,4.3480773,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama
1241,255,4.30973,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror
33834,255,4.1441355,Land of the Dead (2005),Action|Horror|Thriller
70946,255,4.087902,Troll 2 (1990),Fantasy|Horror
5650,255,4.0789337,Strange Brew (1983),Comedy
7360,255,4.0613337,Dawn of the Dead (2004),Action|Drama|Horror|Thriller
27311,255,4.0532,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller
33649,257,4.5945487,Saving Face (2004),Comedy|Drama|Romance
86347,257,4.5701942,Louis C.K.: Chewed Up (2008),Comedy
115713,257,4.4748044,Ex Machina (2015),Drama|Sci-Fi|Thriller
171495,257,4.4143486,Cosmos,(no genres listed)
122912,257,4.4005804,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi
3200,257,4.369898,"Last Detail, The (1973)",Comedy|Drama
122916,257,4.3559866,Thor: Ragnarok (2017),Action|Adventure|Sci-Fi
3379,257,4.3519907,On the Beach (1959),Drama
6433,257,4.3305635,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary
84273,257,4.3050346,Zeitgeist: Moving Forward (2011),Documentary
51931,258,5.772878,Reign Over Me (2007),Drama
306,258,5.7312136,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama
82,258,5.709179,Antonia's Line (Antonia) (1995),Comedy|Drama
158966,258,5.578543,Captain Fantastic (2016),Drama
307,258,5.5187073,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama
56715,258,5.514432,Wristcutters: A Love Story (2006),Drama|Fantasy|Romance
168492,258,5.4491167,Call Me by Your Name (2017),Drama|Romance
123,258,5.4198956,Chungking Express (Chung Hing sam lam) (1994),Drama|Mystery|Romance
177593,258,5.379389,"Three Billboards Outside Ebbing, Missouri (2017)",Crime|Drama
112290,258,5.3479,Boyhood (2014),Drama
80139,259,5.512218,Jackass 2.5 (2007),Comedy|Documentary
48322,259,5.1428027,Jackass Number Two (2006),Comedy|Documentary
106100,259,5.06601,Dallas Buyers Club (2013),Drama
4039,259,5.0215383,Annie (1982),Children|Musical
4442,259,4.9198565,"Last Dragon, The (1985)",Action|Comedy|Drama
72167,259,4.883225,"Boondock Saints II: All Saints Day, The (2009)",Action|Crime|Drama|Thriller
